query,method,rank,doc_title,doc_index,doc_text_snippet,bm25_score,dense_score,hybrid_score,relevance_type
Amazon,bm25_only,1,Kolahun District,9999,"kolahun district is an administrative district of lofa county in liberia. in 2008, it had an estimated population of 60,557. kolahun was the scene of heavy fighting between government troops and rebel",0.0,0.5737642645835876,0.0,not_relevant
Amazon,bm25_only,2,Theosophical Society in America (Hargrove),3329,the theosophical society in america (hargrove branch) was an organization that developed from the theosophical society in america.  in 1895 a division occurred between the theosophical society adyar a,0.0,0.5576024651527405,0.0,not_relevant
Amazon,bm25_only,3,Omega Boost,3336,"is a three dimensional shoot 'em up developed by polyphony digital and cyberhead for the playstation. it was released in 1999 throughout japan, north america, and europe by sony computer entertainment",0.0,0.5682532787322998,0.0,not_relevant
Amazon,bm25_only,4,Baesweiler,3335,"baesweiler () is a municipality in the district of aachen, north rhine-westphalia, germany.  geography  baesweiler is located approximately 20 km north-east of aachen.  neighbouring municipalities  ge",0.0,0.26988649368286133,0.0,not_relevant
Amazon,bm25_only,5,Ralph Willard,3334,"ralph daniel willard (born march 28, 1946) is an american former basketball coach.  he served as the head men's basketball coach at western kentucky university from 1990 to 1994, the university of pit",0.0,0.27193546295166016,0.0,not_relevant
Amazon,bm25_only,6,Salome Clausen,3333,"salome clausen is a swiss pop music artist, best known for winning the 2005 second series of the music-based reality television show musicstars. whilst part of musicstars, clausen topped the singles c",0.0,0.44523802399635315,0.0,not_relevant
Amazon,bm25_only,7,World Series of Darts (2006 tournament),3332,"the world series of darts was a professional darts tournament held from 19 to 21 may 2006 at the mohegan sun casino, in uncasville, connecticut. it was the first and only edition of the competition, w",0.0,0.4435691237449646,0.0,not_relevant
Amazon,bm25_only,8,Disney's Beauty and the Beast: A Board Game Adventure,3331,disney's beauty and the beast: a board game adventure is a disney beauty and the beast boardgame adventure for the game boy color.  gameplay  reception  ign gave the game a rating of 6.0 out of 10.  r,0.0,0.6503499150276184,0.0,not_relevant
Amazon,bm25_only,9,Noli,3330,"noli (;  ) is a coast comune of liguria, italy, in the province of savona, it is about  southwest of genoa by rail, about  above sea-level.  the origin of the name may come from neapolis, meaning ""new",0.0,0.23674756288528442,0.0,not_relevant
Amazon,bm25_only,10,Reuven Feuerstein,3328,"reuven feuerstein (; august 21, 1921 – april 29, 2014) was a romanian-born israeli clinical, developmental, and cognitive psychologist, known for his theory of intelligence which states “it is not ‘fi",0.0,0.45050954818725586,0.0,not_relevant
Amazon,dense_only,1,ProFlowers,3053,"proflowers is a flower retailer in the united states. it is an e-commerce company that sells products shipped from growers, suppliers and its own distribution facilities to consumers. proflowers was  ",0.0,1.0,1.0,not_relevant
Amazon,dense_only,2,A360media,915,"a360 media, llc (branded a360media), formerly american media, inc. (ami), is an american publisher of magazines, supermarket tabloids, and books based in new york city. originally affiliated with only",0.0,0.9735270142555237,0.9735270142555237,not_relevant
Amazon,dense_only,3,Red-crowned amazon,3392,"the red-crowned amazon (amazona viridigenalis), also known as the red-crowned parrot, green-cheeked amazon or mexican red-headed parrot, is an endangered amazon parrot native to northeastern mexico an",0.0,0.9666497707366943,0.9666497707366943,relevant
Amazon,dense_only,4,Bookland (disambiguation),6235,"bookland can refer to:  bookland, a fictitious location corresponding to a 978 prefix that converts a 10 digit isbn into ean-13 barcode (with checksum changes). bookland (law), a category of land in a",0.0,0.9507170915603638,0.9507170915603638,not_relevant
Amazon,dense_only,5,Ality,3737,alitypc is a hong kong technology company that designs and develops technology products for the home. their products include digital photo frames and high-tech lifestyle gadgets.  the pixxa model of p,0.0,0.9114999771118164,0.9114999771118164,not_relevant
Amazon,dense_only,6,Oxford Text Archive,8772,"oxford text archive (ota) is an archive of electronic texts and other literary and language resources which have been created, collected and distributed for the purpose of research into literary and l",0.0,0.8943801522254944,0.8943801522254944,not_relevant
Amazon,dense_only,7,Amazons,581,"in greek mythology, the amazons (ancient greek:  , singular  , via latin , ) are portrayed in a number of ancient epic poems and legends, such as the labours of heracles, the argonautica  and the ilia",0.0,0.8900067806243896,0.8900067806243896,relevant
Amazon,dense_only,8,Conundrum Press,9358,conundrum press is the name of two book publishing companies in north america: conundrum press (canada) conundrum press (united states),0.0,0.8778936862945557,0.8778936862945557,not_relevant
Amazon,dense_only,9,Ten Worlds,6188,"ten worlds may refer to:   the ten spiritual realms of mahāyāna buddhism  tales of ten worlds, a story collection by arthur c. clarke  ten worlds productions, a television production company  ten worl",0.0,0.8771535158157349,0.8771535158157349,not_relevant
Amazon,dense_only,10,Artists Against 419,8675,"artists against 419 (commonly abbreviated to aa419) is an internet consumer protection group dedicated to identifying and shutting down 419 scam websites. its volunteers seek to stop, disrupt or hinde",0.0,0.8770149946212769,0.8770149946212769,not_relevant
Amazon,hybrid_weighted_sum,1,ProFlowers,3053,"proflowers is a flower retailer in the united states. it is an e-commerce company that sells products shipped from growers, suppliers and its own distribution facilities to consumers. proflowers was  ",0.0,1.0,0.5,not_relevant
Amazon,hybrid_weighted_sum,2,A360media,915,"a360 media, llc (branded a360media), formerly american media, inc. (ami), is an american publisher of magazines, supermarket tabloids, and books based in new york city. originally affiliated with only",0.0,0.9735270142555237,0.48676350712776184,not_relevant
Amazon,hybrid_weighted_sum,3,Red-crowned amazon,3392,"the red-crowned amazon (amazona viridigenalis), also known as the red-crowned parrot, green-cheeked amazon or mexican red-headed parrot, is an endangered amazon parrot native to northeastern mexico an",0.0,0.9666497707366943,0.48332488536834717,relevant
Amazon,hybrid_weighted_sum,4,Bookland (disambiguation),6235,"bookland can refer to:  bookland, a fictitious location corresponding to a 978 prefix that converts a 10 digit isbn into ean-13 barcode (with checksum changes). bookland (law), a category of land in a",0.0,0.9507170915603638,0.4753585457801819,not_relevant
Amazon,hybrid_weighted_sum,5,Ality,3737,alitypc is a hong kong technology company that designs and develops technology products for the home. their products include digital photo frames and high-tech lifestyle gadgets.  the pixxa model of p,0.0,0.9114999771118164,0.4557499885559082,not_relevant
Amazon,hybrid_weighted_sum,6,Oxford Text Archive,8772,"oxford text archive (ota) is an archive of electronic texts and other literary and language resources which have been created, collected and distributed for the purpose of research into literary and l",0.0,0.8943801522254944,0.4471900761127472,not_relevant
Amazon,hybrid_weighted_sum,7,Amazons,581,"in greek mythology, the amazons (ancient greek:  , singular  , via latin , ) are portrayed in a number of ancient epic poems and legends, such as the labours of heracles, the argonautica  and the ilia",0.0,0.8900067806243896,0.4450033903121948,relevant
Amazon,hybrid_weighted_sum,8,Conundrum Press,9358,conundrum press is the name of two book publishing companies in north america: conundrum press (canada) conundrum press (united states),0.0,0.8778936862945557,0.43894684314727783,not_relevant
Amazon,hybrid_weighted_sum,9,Ten Worlds,6188,"ten worlds may refer to:   the ten spiritual realms of mahāyāna buddhism  tales of ten worlds, a story collection by arthur c. clarke  ten worlds productions, a television production company  ten worl",0.0,0.8771535158157349,0.43857675790786743,not_relevant
Amazon,hybrid_weighted_sum,10,Artists Against 419,8675,"artists against 419 (commonly abbreviated to aa419) is an internet consumer protection group dedicated to identifying and shutting down 419 scam websites. its volunteers seek to stop, disrupt or hinde",0.0,0.8770149946212769,0.4385074973106384,not_relevant
Amazon,hybrid_rrf,1,Red-crowned amazon,3392,"the red-crowned amazon (amazona viridigenalis), also known as the red-crowned parrot, green-cheeked amazon or mexican red-headed parrot, is an endangered amazon parrot native to northeastern mexico an",0.0,0.9666497707366943,0.020774976657329598,relevant
Amazon,hybrid_rrf,2,Kolahun District,9999,"kolahun district is an administrative district of lofa county in liberia. in 2008, it had an estimated population of 60,557. kolahun was the scene of heavy fighting between government troops and rebel",0.0,0.5737642645835876,0.01639344262295082,not_relevant
Amazon,hybrid_rrf,3,ProFlowers,3053,"proflowers is a flower retailer in the united states. it is an e-commerce company that sells products shipped from growers, suppliers and its own distribution facilities to consumers. proflowers was  ",0.0,1.0,0.01639344262295082,not_relevant
Amazon,hybrid_rrf,4,Theosophical Society in America (Hargrove),3329,the theosophical society in america (hargrove branch) was an organization that developed from the theosophical society in america.  in 1895 a division occurred between the theosophical society adyar a,0.0,0.5576024651527405,0.016129032258064516,not_relevant
